KommentarId,QuellenId,Plattform,Partei,Datum,Length,KommentarDEU,KommentarENG,sentimentDEU,sentimentENG
18001090754549768,249,Instagram,DieGruenen,20240521151622,2,💪🏼,💪🏼,-0.0278149247169494,0.8787559047341347
18068256217474197,249,Instagram,DieGruenen,20240521151002,6,🎶💛🌻💚💞✌,🎶💛🌻💚💞✌,-0.0278149247169494,0.9200242161750792
17913736694941928,249,Instagram,DieGruenen,20240521150135,4,💚👏🇪🇺,💚👏🇪🇺,-0.0278149247169494,0.9537431257776916
17862291582149266,249,Instagram,DieGruenen,20240521145146,25,Gutes Video! 👏👏👏❤️❤️❤️💚💚💚,Good video! 👏👏👏❤️❤️❤️💚💚💚,0.7519341707229614,0.9835783783346416
17997995267382780,249,Instagram,DieGruenen,20240521144611,4,❤️🙌🔥,❤️🙌🔥,-0.0278149247169494,0.9707911708392204
18026332040498074,249,Instagram,DieGruenen,20240521144423,3,💚👍🏻,💚👍🏻,-0.0278149247169494,0.9495934140868484
18437496259023400,249,Instagram,DieGruenen,20240521144252,5,🇪🇺🗳️💚,🇪🇺🗳️💚,-0.0278149247169494,0.7672182079404593
17996276177429959,249,Instagram,DieGruenen,20240521144234,42,💚💚💚 Love/ Peace/Europa/Frei/Demokratie 💚💚💚,💚💚💚 Love/ Peace/Europe/Free/Democracy 💚💚💚,0.2832886278629303,0.967168131377548
18005039627298683,249,Instagram,DieGruenen,20240521143811,9,💚💚💚💚💚🇪🇺🇪🇺,💚💚💚💚💚🇪🇺🇪🇺,-0.0278149247169494,0.9137871069833636
18051477454714939,249,Instagram,DieGruenen,20240521143706,3,👏👏💚,👏👏💚,-0.0278149247169494,0.956050653476268
17927488334862766,249,Instagram,DieGruenen,20240521143649,0,,,-0.2332542836666107,0.1757234036922454
18264537406168666,249,Instagram,DieGruenen,20240521143422,30,Voller Einsatz für Europa 💪💚🇪🇺,Full commitment to Europe 💪💚🇪🇺,0.2176789045333862,0.9110671083908528
18030488467863181,249,Instagram,DieGruenen,20240521143324,72,Am 26.Mai und 9.Juni grün wählen. Probleme lösen und nicht verleumden! 👏,Vote green on May 26th and June 9th. Solve problems and don't slander! 👏,0.0494433939456939,0.5196176208555698
18312173146147653,249,Instagram,DieGruenen,20240521142828,1,👏,👏,-0.0278149247169494,0.8595125898718834
18054093907623911,249,Instagram,DieGruenen,20240521142617,2,👍🌱,👍🌱,-0.0278149247169494,0.9242609618231654
18322918438130859,249,Instagram,DieGruenen,20240521142522,3,👏👏👏,👏👏👏,-0.0278149247169494,0.8875870844349265
18063968434555521,249,Instagram,DieGruenen,20240521142452,15,Toller Spot! 💚👏,Great spot! 💚👏,0.7004707008600235,0.9757939437404276
18032587099986660,249,Instagram,DieGruenen,20240521142116,27,Starkes Video! Mehr davon 😍,Great video! More of this 😍,0.7380556911230087,0.98170561529696
18077353138487108,249,Instagram,DieGruenen,20240521142110,6,💚💚💚💚💚💚,💚💚💚💚💚💚,-0.0278149247169494,0.949902392923832
18027732980028882,249,Instagram,DieGruenen,20240521141123,1,💯,💯,-0.0278149247169494,0.4409728124737739
18016999742090190,249,Instagram,DieGruenen,20240521140354,28,Meine Stimme habt ihr auch.💚,You have my vote too.💚,0.4818398058414459,0.8791335052810609
17890587159016986,249,Instagram,DieGruenen,20240521135414,2,💚👏,💚👏,-0.0278149247169494,0.947141476906836
17976619538562162,249,Instagram,DieGruenen,20240521135137,31,👏👏👏 einzige wählbare Partei 👏👏👏,👏👏👏 only electable party 👏👏👏,0.0556035488843917,0.798548131249845
18306764455157147,249,Instagram,DieGruenen,20240521134651,1,🔥,🔥,-0.0278149247169494,0.7795283198356628
18034275070803875,249,Instagram,DieGruenen,20240521134352,32,"💚🐝🌳 Für Mensch, Tier und Umwelt.","💚🐝🌳 For people, animals and the environment.",0.04355189204216,0.8261210210621357
17997957989618633,249,Instagram,DieGruenen,20240521134219,83,"Leute, ernsthaft? Ein Sound wie aus dem Volksempfänger. Wer denkt sich sowas aus? 🙈","Guys, seriously? A sound like from the Volksempfänger. Who comes up with something like that? 🙈",-0.2651882171630859,-0.8498171623796225
17842543674234876,249,Instagram,DieGruenen,20240521134034,61,😂😂😂😂😂 Kaspertheater in einen Film zusammengepackt. Respekt😂😂😂,😂😂😂😂😂 Punch and Judy packed into one film. Respect😂😂😂,0.1748231649398803,0.1449978798627853
18099606778406491,249,Instagram,DieGruenen,20240521134029,49,Für Deutschland! Für Europa! Für Klimaschutz! 💚💚💚,For Germany! For Europe! For climate protection! 💚💚💚,0.0096645951271057,0.94634539517574
17924840588896179,249,Instagram,DieGruenen,20240521133657,2,👏👏,👏👏,-0.0278149247169494,0.8629588019102812
18001472732535112,249,Instagram,DieGruenen,20240521133637,3,👏👏👏,👏👏👏,-0.0278149247169494,0.8875870844349265
18403356037073788,249,Instagram,DieGruenen,20240521133425,24,💚💚💚 Nur #diegruenen!! 🌻🐝,💚💚💚 Only #thegreens!! 🌻🐝,0.602950394153595,0.968125071376562
17864856792114876,249,Instagram,DieGruenen,20240521133136,2,🙌🙌,🙌🙌,-0.0278149247169494,0.9342691581696272
18026754184926094,249,Instagram,DieGruenen,20240521133006,25,Meine Stimme habt ihr 💚💚💚,You have my vote 💚💚💚,0.1561087071895599,0.9268599515780808
18031299862844595,249,Instagram,DieGruenen,20240521132643,1,🙌,🙌,-0.0278149247169494,0.9335348978638648
17858523942161179,249,Instagram,DieGruenen,20240521132632,5,🐝 👏🇪🇺,🐝 👏🇪🇺,0.1053834855556488,0.9364457479678094
18031414520000166,249,Instagram,DieGruenen,20240521132557,152,"Die Grünen sind einfach die Einzigen, die vernünftige Politik machen. 
Wenn selbst KI Grün wählen würde, muss da ja was dran sein! 
#schöpfungbewahren 💚","The Greens are simply the only ones who make sensible politics. 
If even AI would vote Green, there must be something to it! 
#preservecreation 💚",0.2689353227615356,0.7271176278591156
18030528715858353,249,Instagram,DieGruenen,20240521132322,18,👏💚 #machenwaszählt,👏💚 #dowhatcounts,0.5167275220155716,0.9385044290684164
18018915500261223,249,Instagram,DieGruenen,20240521132043,7,Stark 🔥,Strong 🔥,0.2817898988723755,0.921340622473508
18031499110963359,249,Instagram,DieGruenen,20240521132041,0,,,-0.2332542836666107,0.1757234036922454
18033936943797194,249,Instagram,DieGruenen,20240521131710,41,🙌❤️ Wir machen es wichtig! Toller Spot ❤️,🙌❤️ We make it important! Great spot ❤️,0.662695050239563,0.9842026429250836
18065321929532141,249,Instagram,DieGruenen,20240521131612,21,Sehr starkes Video! 🙌,Very strong video! 🙌,0.7426626607775688,0.9697948386892676
17952446366789771,249,Instagram,DieGruenen,20240521131412,48,Schönes Video 👏 Respekt and die Produzenten & co,Nice video 👏 Respect to the producers & co,0.6316501796245575,0.9705542074516416
17932702007848174,250,Instagram,DieGruenen,20240521210840,315,"Eine sehr kompetente Analyse und Ansprache heute von unserem Vizekanzler Habeck in Bremen🙌, und auch Ricarda Lang hat klar und motivierend mit den Grünen Lösungsansätzen überzeugt 👏 Wir alle brauchen jede einzelne Stimme für 💚🌻🙏🏻, für eine gelingende und menschenwürdige Klimawirtschaft in Deutschland und Europa ✊🏻","A very competent analysis and speech today from our Vice Chancellor Habeck in Bremen🙌, and Ricarda Lang also convinced us clearly and motivatingly with the Green solutions 👏 We all need every single vote for 💚🌻🙏🏻, for a successful and humane climate economy in Germany and Europe ✊🏻",0.1667316555976867,0.9652682463638484
18031361546000120,250,Instagram,DieGruenen,20240601123054,92,"Wie lange ist das her?
Schauen wir heute am 01.06.2024 mal nach Bayern oder an den Bodensee😅","How long ago was that?

Let's look at Bavaria or Lake Constance today on June 1st, 2024😅",0.0111563056707382,0.0957494564354419
18441108319034690,250,Instagram,DieGruenen,20240527094247,20,Voll auf den Punkt👍🌻,Right on point👍🌻,0.4455187916755676,0.9467498497106136
18002103950543570,250,Instagram,DieGruenen,20240525122147,15,#Habeck4Kanzler,#Habeck4Chancellor,0.023897647857666,0.0484255347400903
18036506278925165,250,Instagram,DieGruenen,20240524070531,317,"Menschengemachtes Hochwasser, ja, schauen Sie sich die Städte und Orte an! Beton und Teer, mehr verbaute Flächen als früher, Windräder, die die Atmosphäre verwirbeln, Grundflächen werden mit Photovoltaik-Anlagen überbaut wie Parkanlagen, begradigte Flussbette ......usw. wo bleibt die Logik bei all diesem Fanatismus?","Man-made floods, yes, just look at the cities and towns! Concrete and tar, more built-up areas than before, wind turbines that stir up the atmosphere, areas being built over with photovoltaic systems like parks, straightened riverbeds...etc. Where is the logic in all this fanaticism?",-0.2488379552960395,-0.5563117899000645
17906940989886303,250,Instagram,DieGruenen,20240524064147,1,💚,💚,-0.0278149247169494,0.8440767861902714
17926510283894385,250,Instagram,DieGruenen,20240524063046,1,💚,💚,-0.0278149247169494,0.8440767861902714
18028724483021742,250,Instagram,DieGruenen,20240524062730,249,"Ich frag mich ja ehrlich, wann auch der letzte kapiert hat, dass Klimaschutz eigentlich Menschenschutz ist. Es geht darum dass der Mensch überlebt, wenn man es mal ganz egoistisch betrachtet. Merz und Egoismus sollte ja eigentlich Hand in Hand gehen","I honestly wonder when the last person will understand that climate protection is actually about protecting people. It's about people surviving, if you look at it from a completely selfish perspective. Merz and selfishness should actually go hand in hand",-0.5699625015258789,-0.8917823173105717
17950346702684080,250,Instagram,DieGruenen,20240523193932,224,"Richtig. Nur mit der Anmerkung, dass es leider keinen echten Klimaschutz gibt, gab und geben wird. 😅 aber vielleicht verpennen wir mit Grün dann wenigstens nicht auch noch ein Mindestmaß an Anpassung der Infrastruktur? 🥺👉🏻👈🏻","Correct. Just to note that unfortunately there is no real climate protection, never was and will never be. 😅 but maybe with the Greens we won't miss out on at least a minimum of adapting the infrastructure? 🥺👉🏻👈🏻",-0.1231727302074432,-0.6152852401137352
18428985730019532,250,Instagram,DieGruenen,20240523171527,59,Er als Kanzler und die Ampel würde deutlich besser dastehen,He as Chancellor and the traffic light coalition would be in a much better position,-0.1942734569311142,0.5265193209052086
18034421758806835,250,Instagram,DieGruenen,20240523170045,37,"Bester Kanzler, den wir je hatten. 💚🌻",Best chancellor we ever had. 💚🌻,0.390219047665596,0.9759628567844628
18027332576285419,250,Instagram,DieGruenen,20240523154533,3,💚💚💚,💚💚💚,-0.0278149247169494,0.9408015981316566
17871191898057063,250,Instagram,DieGruenen,20240523152447,118,Das sind ehrliche Emotionen mit wahren Fakten. Nicht wie Herr Merz der einfach nur rechten Populismus runter plappert.,These are honest emotions with true facts. Not like Mr Merz who just spouts right-wing populism.,-0.0140828788280487,-0.3349798135459423
18064793269489304,250,Instagram,DieGruenen,20240523151145,124,Merz ist ein alter Mann. Er will Macht und Pfründe jetzt - die Folgen des ungebremsten Klimawandels erlebt er ja nicht mehr.,Merz is an old man. He wants power and privileges now - he will no longer experience the consequences of unchecked climate change.,-0.5688547044992447,-0.6684136167168617
17932702007848174,250,Instagram,DieGruenen,20240521210840,315,"Eine sehr kompetente Analyse und Ansprache heute von unserem Vizekanzler Habeck in Bremen🙌, und auch Ricarda Lang hat klar und motivierend mit den Grünen Lösungsansätzen überzeugt 👏 Wir alle brauchen jede einzelne Stimme für 💚🌻🙏🏻, für eine gelingende und menschenwürdige Klimawirtschaft in Deutschland und Europa ✊🏻","A very competent analysis and speech today from our Vice Chancellor Habeck in Bremen🙌, and Ricarda Lang also convinced us clearly and motivatingly with the Green solutions 👏 We all need every single vote for 💚🌻🙏🏻, for a successful and humane climate economy in Germany and Europe ✊🏻",0.1667316555976867,0.9652682463638484
17863341933096342,250,Instagram,DieGruenen,20240523125205,15,Mein Kanzler! 🙌,My Chancellor! 🙌,0.5307278633117676,0.9801334599032998
17864281347119026,250,Instagram,DieGruenen,20240523121316,41,🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸 #ceasefirenow #freepalestine,🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸 #ceasefirenow #freepalestine,0.5768606811761856,0.1179186105728149
18311755147148920,250,Instagram,DieGruenen,20240523121215,326,"Herr Habeck den gleichen Zynismus hegen Sie wenn Sie und ihre Partei eine Regierung mit Waffen beliefern die zehntausende unschuldige palästinensische Frauen und Kinder vernichten und das im Namen der „Selbstverteidigung“. Besinnen Sie sich auf den Funken der Humanität zurück, falls er bei Ihnen und ihrer Partei noch da ist…","Mr. Habeck, you have the same cynicism when you and your party supply weapons to a government that is killing tens of thousands of innocent Palestinian women and children in the name of ""self-defense."" Regain the spark of humanity, if you and your party still have it...",-0.3973314017057419,-0.91325640399009
18023785832151355,250,Instagram,DieGruenen,20240523112842,147,"💯💯💯👍👍👍 Nichts weiter zu sagen. Können wir jetzt endlich RICHTIG ins Handeln kommen? Mir scheint, bevor die Grünen den Kanzler stellen wohl nicht. 😓",💯💯💯👍👍👍 Nothing more to say. Can we finally get REAL action now? It seems to me that probably not before the Greens appoint the Chancellor. 😓,-0.5446678102016449,-0.174407497048378
17926622624891078,250,Instagram,DieGruenen,20240523103349,142,"Tja Klimawandel passt einfach nicht ins alteingesessene christliche Weltbild, wo sich die ganze Welt und das Universum um die Menschheit dreht","Well, climate change simply does not fit into the long-established Christian worldview, where the whole world and the universe revolves around humanity",-0.6274830028414726,-0.6801507761701941
17989832018652792,250,Instagram,DieGruenen,20240523101939,28,verdammt guter Typ! Danke 💯🌻,damn good guy! Thanks 💯🌻,0.7145399302244186,0.97220987547189
17847183693218189,250,Instagram,DieGruenen,20240523093021,121,"Ich Gewinne immer mehr den Eindruck, dass Robert Habeck einer der wenigen Bundesminister ist, der seinen Job ernst nimmt.",I am increasingly getting the impression that Robert Habeck is one of the few federal ministers who takes his job seriously.,-0.1583431959152221,0.2863788157701492
17932702007848174,250,Instagram,DieGruenen,20240521210840,315,"Eine sehr kompetente Analyse und Ansprache heute von unserem Vizekanzler Habeck in Bremen🙌, und auch Ricarda Lang hat klar und motivierend mit den Grünen Lösungsansätzen überzeugt 👏 Wir alle brauchen jede einzelne Stimme für 💚🌻🙏🏻, für eine gelingende und menschenwürdige Klimawirtschaft in Deutschland und Europa ✊🏻","A very competent analysis and speech today from our Vice Chancellor Habeck in Bremen🙌, and Ricarda Lang also convinced us clearly and motivatingly with the Green solutions 👏 We all need every single vote for 💚🌻🙏🏻, for a successful and humane climate economy in Germany and Europe ✊🏻",0.1667316555976867,0.9652682463638484
18058996642582533,250,Instagram,DieGruenen,20240523025606,4,💚💚💚💚,💚💚💚💚,-0.0278149247169494,0.9458440584130584
17937696812828474,250,Instagram,DieGruenen,20240522222156,207,"das tut gerade so gut, den sonst sehr besonnenen, ruhigen, wohlüberlegten @robert.habeck bei einem so wichtigen, und fast vergessenen Thema so emotional und kraftvoll zu erleben! Danke, und bitte mehr davon!","it's so good to see the otherwise very level-headed, calm, well-considered @robert.habeck so emotional and powerful on such an important and almost forgotten topic! Thank you, and please more of this!",0.3927270621061325,0.9692697329446672
18035249806798573,250,Instagram,DieGruenen,20240522203808,1,👏,👏,-0.0278149247169494,0.8595125898718834
17984720513516068,250,Instagram,DieGruenen,20240522202540,183,"Das so viele Orte überschwemmt werden, könnte vielleicht auch mit den Begradigungen oder Ähnliches der Flüsse zu tun haben und vieles zubetoniert wurde- keine Ablaufmöglichkeiten!! 😉🤔",The fact that so many places are flooded could perhaps also be due to the straightening or similar of the rivers and many things being concreted over - no drainage options!! 😉🤔,-0.4681731164455414,-0.6475655529648066
18264877810212349,250,Instagram,DieGruenen,20240522183617,41,Man kann es nicht oft genug sagen. Danke!,You can't say it enough. Thank you!,0.4720264375209808,0.958282900042832
17978739722551060,250,Instagram,DieGruenen,20240522182204,16,Stark Habeck!!!🔥,Strong Habeck!!!🔥,0.5104647129774094,0.9607831719331444
17855127180142641,250,Instagram,DieGruenen,20240522181107,19,💯 Habeck the best !,💯 Habeck the best!,0.5287557244300842,0.9793732680846006
18051060025632675,250,Instagram,DieGruenen,20240522181050,166,"Die werden sich nie rechtfertigen. Erst leugnen sie, dass etwas anders ist und wenn sie es nicht leugnen, dann kann der Mensch nichta dafür u kann nichts ändern. 🤷‍♀️","They will never justify themselves. First they deny that something is different and if they don't deny it, then the person can't do anything about it and can't change anything. 🤷‍♀️",-0.709980420768261,-0.8496910454705358
17932702007848174,250,Instagram,DieGruenen,20240521210840,315,"Eine sehr kompetente Analyse und Ansprache heute von unserem Vizekanzler Habeck in Bremen🙌, und auch Ricarda Lang hat klar und motivierend mit den Grünen Lösungsansätzen überzeugt 👏 Wir alle brauchen jede einzelne Stimme für 💚🌻🙏🏻, für eine gelingende und menschenwürdige Klimawirtschaft in Deutschland und Europa ✊🏻","A very competent analysis and speech today from our Vice Chancellor Habeck in Bremen🙌, and Ricarda Lang also convinced us clearly and motivatingly with the Green solutions 👏 We all need every single vote for 💚🌻🙏🏻, for a successful and humane climate economy in Germany and Europe ✊🏻",0.1667316555976867,0.9652682463638484
18186839431289683,250,Instagram,DieGruenen,20240522174807,38,Bitte handeln sie danach Herr Habeck 👏,"Please act accordingly, Mr Habeck 👏",-0.1470340490341186,0.2332304865121841
17926769672895010,250,Instagram,DieGruenen,20240522173231,62,Wow 🔥🔥🔥 So eine packende Rede. Habeck hat Kanzler Potential. 💚,Wow 🔥🔥🔥 Such a gripping speech. Habeck has chancellor potential. 💚,0.5059419274330139,0.9812153421808034
18061304893507627,250,Instagram,DieGruenen,20240522171003,3,👏👏👏,👏👏👏,-0.0278149247169494,0.8875870844349265
18264918568237340,250,Instagram,DieGruenen,20240522164158,21,👏 Sehr stark Rede 👏💚🌻,👏 Very strong speech 👏💚🌻,0.552096962928772,0.9680481469258666
17983085039677652,250,Instagram,DieGruenen,20240522161716,105,"Warum machst du dann in erster Linie knallharte Wirtschaftspolitik, zum Beispiel für die Profite von RWE?","Why then do you primarily pursue tough economic policy, for example for the profits of RWE?",-0.4777721837162971,-0.2687363382428884
17868903939067329,250,Instagram,DieGruenen,20240522160403,52,👏👏👏👏👏 SO ist es richtig! Das Kämpferische steht ihm!,👏👏👏👏👏 That's right! His fighting spirit suits him!,0.5846506953239441,0.9608037830330431
18014901368114695,250,Instagram,DieGruenen,20240522134421,6,💚💚💚🙌🙌🙌,💚💚💚🙌🙌🙌,-0.0278149247169494,0.973254014737904
18039161206896306,250,Instagram,DieGruenen,20240522133011,57,Ohne die #niewiederfdp wären wir schon viel viel weiter 💚,Without the #neveragainfdp we would be much further ahead 💚,0.3671681731939316,0.7220427915453911
18001879715331729,250,Instagram,DieGruenen,20240522132503,36,@robert.habeck unser Bundeskanzler 💚,@robert.habeck our Chancellor 💚,0.2481866478919983,0.918209809344262
17985509888673617,250,Instagram,DieGruenen,20240522125325,145,"Ja, genau. Deshalb weiter Wirtschaft und Wohlstand an die Wand fahren, damit wir uns weder Transformation, noch Klimaanpassung leisten können. 👏🏽","Yes, exactly. That's why we should continue to drive the economy and prosperity into the ground so that we can neither afford transformation nor climate adaptation. 👏🏽",-0.491976335644722,0.6018070504069328
17883767769052943,250,Instagram,DieGruenen,20240522125137,79,"Ach wie süß dass er sich am Ende entschuldigt 💚 Das nenne ich Energie, Robert👏🔥","Oh how sweet that he apologizes at the end 💚 That's what I call energy, Robert👏🔥",0.7151410579681396,0.9526731884106994
17932702007848174,250,Instagram,DieGruenen,20240521210840,315,"Eine sehr kompetente Analyse und Ansprache heute von unserem Vizekanzler Habeck in Bremen🙌, und auch Ricarda Lang hat klar und motivierend mit den Grünen Lösungsansätzen überzeugt 👏 Wir alle brauchen jede einzelne Stimme für 💚🌻🙏🏻, für eine gelingende und menschenwürdige Klimawirtschaft in Deutschland und Europa ✊🏻","A very competent analysis and speech today from our Vice Chancellor Habeck in Bremen🙌, and Ricarda Lang also convinced us clearly and motivatingly with the Green solutions 👏 We all need every single vote for 💚🌻🙏🏻, for a successful and humane climate economy in Germany and Europe ✊🏻",0.1667316555976867,0.9652682463638484
18020685716192676,250,Instagram,DieGruenen,20240522123045,165,"Do you know who can help with my invention?
A new rotary engine like an electrical motor that uses fossil fuel. Smooth and light and powerful than the other engines.","Do you know who can help with my invention?
A new rotary engine like an electric motor that uses fossil fuel. Smooth and light and more powerful than the other engines.",0.1215074956417083,0.7656960003077984
18044724007788091,250,Instagram,DieGruenen,20240522120340,6,👏👏👏💯💚🌻,👏👏👏💯💚🌻,-0.0278149247169494,0.9546788837760688
18028943270039326,250,Instagram,DieGruenen,20240522115825,352,"Keine Waffen mehr an Israel.  Ich bin total enttäuscht von der Rückgratlosigkeit grüner Politiker,  die seit Oktober hinter der rechtsextremen Politik Netanjahus stehen, der jetzt vor den ICC geladen wurde,  statt zwischen Antisemitismus und Anti-Israelpolitik zu differenzieren.  Ich war immer grün,  aber da habt ihr für mich eure Integrität verloren","No more weapons to Israel. I am totally disappointed by the spinelessness of green politicians who have been supporting Netanyahu's right-wing extremist policies since October, who has now been summoned to the ICC, instead of differentiating between anti-Semitism and anti-Israel policies. I was always green, but you have lost your integrity in my opinion.",-0.4075125530362129,-0.9331814870238304
17949854015687525,250,Instagram,DieGruenen,20240522115438,24,Habeck 4 Bundeskanzler 💚,Habeck 4 Chancellors 💚,-0.0164212733507156,0.7816159869544208
18281017489200445,250,Instagram,DieGruenen,20240522113940,51,"Klare Worte, vielen Dank dafür! 💚 #habeckforkanzler","Clear words, thank you very much for that! 💚 #habeckforkanzler",0.6380490958690643,0.975908051012084
18028568927103440,250,Instagram,DieGruenen,20240522111540,59,Robert du warst on FIRE gestern🔥danke für deine Support🇪🇺🫶💕,Robert you were on FIRE yesterday🔥thanks for your support🇪🇺🫶💕,0.6746781915426254,0.9821712779812516
17934258335842055,250,Instagram,DieGruenen,20240522111024,2,💚🙌,💚🙌,-0.0278149247169494,0.9504765206947924
17932702007848174,250,Instagram,DieGruenen,20240521210840,315,"Eine sehr kompetente Analyse und Ansprache heute von unserem Vizekanzler Habeck in Bremen🙌, und auch Ricarda Lang hat klar und motivierend mit den Grünen Lösungsansätzen überzeugt 👏 Wir alle brauchen jede einzelne Stimme für 💚🌻🙏🏻, für eine gelingende und menschenwürdige Klimawirtschaft in Deutschland und Europa ✊🏻","A very competent analysis and speech today from our Vice Chancellor Habeck in Bremen🙌, and Ricarda Lang also convinced us clearly and motivatingly with the Green solutions 👏 We all need every single vote for 💚🌻🙏🏻, for a successful and humane climate economy in Germany and Europe ✊🏻",0.1667316555976867,0.9652682463638484
17975777690569792,250,Instagram,DieGruenen,20240522110305,92,"Kein Problem wählt weiterhin @CDU oder womöglich noch die AFD, die werden es schon richten 😉","No problem, keep voting for @CDU or maybe the AFD, they'll sort it out 😉",-0.4362765103578567,0.6982773263007402
18050969938649110,250,Instagram,DieGruenen,20240522105945,6,👍🏻👍🏻👍🏻,👍🏻👍🏻👍🏻,-0.0278149247169494,0.9291630778461696
18065252569536257,250,Instagram,DieGruenen,20240522105525,106,"Hoffen wir, daß Robert Habeck nie müde wird, auch dem letzten Lobby-Gläubigen, die Klimakrise zu erklären.",Let us hope that Robert Habeck never tires of explaining the climate crisis to even the last lobby believer.,0.0367249399423599,0.4272315688431263
17849300259186589,250,Instagram,DieGruenen,20240522102414,60,"🔥ich versteh einfach nicht, warum das nicht alle verstehen 😱",🔥I just don't understand why not everyone understands this 😱,-0.5243084728717804,-0.1659001857042312
17875188777089863,250,Instagram,DieGruenen,20240522095851,109,"Eine sehr gute Rede! Ein Politiker, der Probleme benennt, nach Lösungen sucht und diese auch präsentiert! 💚🌻💚","A very good speech! A politician who identifies problems, looks for solutions and presents them! 💚🌻💚",0.5385119020938873,0.9509852631017566
17896079226006829,250,Instagram,DieGruenen,20240522094712,54,Aufrüttelnde und klare Worte! #machenwaszählt 👏👏👏💚 💚 💚,Stirring and clear words! #dowhatcounts 👏👏👏💚 💚 💚,0.5348805040121078,0.9506910424679518
18027585779081638,250,Instagram,DieGruenen,20240522093756,155,Habeck 4 Kanzler 💚👏 Herr Habeck wir brauchen Sie öfters so kämpferisch wie hier gegen Herr Merz oder das eine Mal gegen Herr Söder beim Thema Atomkraftb💚🙌💚,"Habeck 4 Chancellor 💚👏 Mr. Habeck, we need you more often to be as combative as you were here against Mr. Merz or that one time against Mr. Söder on the subject of nuclear power💚🙌💚",-0.2767387330532074,0.8485255585983396
17976633569568611,250,Instagram,DieGruenen,20240522093240,3,🔥🔥👏,🔥🔥👏,-0.0278149247169494,0.9561992855742574
17932702007848174,250,Instagram,DieGruenen,20240521210840,315,"Eine sehr kompetente Analyse und Ansprache heute von unserem Vizekanzler Habeck in Bremen🙌, und auch Ricarda Lang hat klar und motivierend mit den Grünen Lösungsansätzen überzeugt 👏 Wir alle brauchen jede einzelne Stimme für 💚🌻🙏🏻, für eine gelingende und menschenwürdige Klimawirtschaft in Deutschland und Europa ✊🏻","A very competent analysis and speech today from our Vice Chancellor Habeck in Bremen🙌, and Ricarda Lang also convinced us clearly and motivatingly with the Green solutions 👏 We all need every single vote for 💚🌻🙏🏻, for a successful and humane climate economy in Germany and Europe ✊🏻",0.1667316555976867,0.9652682463638484
18022002308016546,250,Instagram,DieGruenen,20240522093019,3,👏👏👏,👏👏👏,-0.0278149247169494,0.8875870844349265
17888277198040430,250,Instagram,DieGruenen,20240522092918,3,💚💚💚,💚💚💚,-0.0278149247169494,0.9408015981316566
17864013660119752,250,Instagram,DieGruenen,20240522092513,45,"Ganz wichtige Worte, Robert. Besten Dank. 👍🙂🌻","Very important words, Robert. Thank you very much. 👍🙂🌻",0.6045796722173691,0.9664808502420784
18046930801737520,250,Instagram,DieGruenen,20240522090611,36,Wann Robert Habeck Bundeskanzler? 🔥💚,When will Robert Habeck become Chancellor? 🔥💚,0.0234382152557373,0.5121352132409811
18044497966781447,250,Instagram,DieGruenen,20240522084726,22,🔥🔥🔥 danke für gestern!,🔥🔥🔥 thanks for yesterday!,0.6575503721833229,0.9803368072025478
18265293859230957,250,Instagram,DieGruenen,20240522082603,142,"Danke, Robert! Absolut wichtige und richtige Worte! Extremes Wetter wird durch die Klimakrise nur schlimmer. Wir müssen endlich handeln! 🙌🙌💚💚🌻","Thank you, Robert! Absolutely important and true words! Extreme weather is only getting worse due to the climate crisis. We must finally act! 🙌🙌💚💚🌻",0.1305540204048156,0.7247462570667267
17910678662862322,250,Instagram,DieGruenen,20240522080439,1,🙌,🙌,-0.0278149247169494,0.9335348978638648
17932702007848174,250,Instagram,DieGruenen,20240521210840,315,"Eine sehr kompetente Analyse und Ansprache heute von unserem Vizekanzler Habeck in Bremen🙌, und auch Ricarda Lang hat klar und motivierend mit den Grünen Lösungsansätzen überzeugt 👏 Wir alle brauchen jede einzelne Stimme für 💚🌻🙏🏻, für eine gelingende und menschenwürdige Klimawirtschaft in Deutschland und Europa ✊🏻","A very competent analysis and speech today from our Vice Chancellor Habeck in Bremen🙌, and Ricarda Lang also convinced us clearly and motivatingly with the Green solutions 👏 We all need every single vote for 💚🌻🙏🏻, for a successful and humane climate economy in Germany and Europe ✊🏻",0.1667316555976867,0.9652682463638484
18029043344102515,250,Instagram,DieGruenen,20240522080116,88,Lustig: am Ende sind SPD und die Grünen näher an der Realität als rechts-konservative. 🌻,"Funny: in the end, the SPD and the Greens are closer to reality than right-wing conservatives. 🌻",-0.394447773694992,0.7437346102669835
